Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol
2012-12-13 00:00:00+00:00,2.0,1.0,0.043878894,HY,2012-12-07 16:08:00,AMC,https://www.stockwatch.com/News/Item/U-prCL26075-U!HY-20121207/U/HY,https://www.stockwatch.com/Quote/Fundamentals?U:HY,45.69,45.42,47.48,45.18,45.58,44.9,63230.0
2005-08-09 00:00:00+00:00,22.5,1.0,0.889328063,IACI,2005-08-09 12:20:00,DAY,https://www.stockwatch.com/News/Item/U-pNYTU112-U!IACI-20050809/U/IACI,https://www.stockwatch.com/Quote/Fundamentals?U:IACI,,,,,,,
2008-08-21 00:00:00+00:00,9.92,1.0,0.563636364,IACI,2008-08-21 10:45:00,DAY,https://www.stockwatch.com/News/Item/U-pCLTH024-U!IACI-20080821/U/IACI,https://www.stockwatch.com/Quote/Fundamentals?U:IACI,,,,,,,
2013-07-01 00:00:00+00:00,0.125,1.0,0.02886836,IAG,2013-06-27 13:23:00,DAY,https://www.stockwatch.com/News/Item/U-nf5856_136-U!IAG-20130627/U/IAG,https://www.stockwatch.com/Quote/Fundamentals?U:IAG,3.91,4.09,4.51,4.0,4.33,4.37,7158430.0
2015-07-02 00:00:00+00:00,6.37,1.0,0.096121925,IART,2015-07-01 20:10:00,AMC,https://www.stockwatch.com/News/Item/U-z10140281-U!IART-20150701/U/IART,https://www.stockwatch.com/Quote/Fundamentals?U:IART,,,,,,,
2013-12-19 00:00:00+00:00,0.922367,1.0,0.022076759,IBA,2013-12-11 15:30:00,DAY,https://www.stockwatch.com/News/Item/U-prMX31800-U!IBA-20131211/U/IBA,https://www.stockwatch.com/Quote/Fundamentals?U:IBA,41.63,41.35,42.25,40.69,41.78,41.14,12955.0
2008-05-29 00:00:00+00:00,0.25,1.0,0.026968716,IBCA,2008-04-24 12:53:00,DAY,https://www.stockwatch.com/News/Item/U-b005793-U!IBCA-20080424/U/IBCA,https://www.stockwatch.com/Quote/Fundamentals?U:IBCA,11.43,11.68,12.47,9.22,9.27,9.15,27890.0
2008-01-02 00:00:00+00:00,0.2,1.0,0.021052632,IBCP,2007-11-21 12:48:00,DAY,https://www.stockwatch.com/News/Item/U-pCLW026-U!IBCP-20071121/U/IBCP,https://www.stockwatch.com/Quote/Fundamentals?U:IBCP,9.71,9.52,10.18,8.41,9.5,9.4,210725.35
2019-10-16 00:00:00+00:00,0.8769,1.0,0.031887273,IBKCN,2019-10-03 14:20:00,DAY,https://www.stockwatch.com/News/Item/U-prDA92883-U!IBKC-20191003/U/IBKC,https://www.stockwatch.com/Quote/Fundamentals?U:IBKCN,27.3245,27.28,27.62,27.04,27.5,27.1,16065.7
2010-12-07 00:00:00+00:00,1.79,1.0,0.093619247,IBKR,2010-11-29 19:16:00,AMC,https://www.stockwatch.com/News/Item/U-b006422-U!IBKR-20101129/U/IBKR,https://www.stockwatch.com/Quote/Fundamentals?U:IBKR,17.56,18.36,19.49,18.0,19.12,17.47,387190.0
2012-12-19 00:00:00+00:00,1.0,1.0,0.066889632,IBKR,2012-12-10 12:05:00,DAY,https://www.stockwatch.com/News/Item/U-b005816-U!IBKR-20121210/U/IBKR,https://www.stockwatch.com/Quote/Fundamentals?U:IBKR,15.27,14.66,15.05,14.61,14.95,14.0,341255.0
2003-08-01 00:00:00+00:00,0.32679,1.0,0.039136527,IBN,2003-06-30 07:50:00,BMO,https://www.stockwatch.com/News/Item/U-b0150Evk-U!IBN-20030630/U/IBN,https://www.stockwatch.com/Quote/Fundamentals?U:IBN,7.12,7.16,8.65,7.12,8.35,8.45,227640.0
2020-03-31 00:00:00+00:00,0.55,1.0,0.020912548,IBOC,2020-03-17 14:44:00,DAY,https://www.stockwatch.com/News/Item/U-b20200317005593-U!IBOC-20200317/U/IBOC,https://www.stockwatch.com/Quote/Fundamentals?U:IBOC,26.84,28.3,27.29,15.6,26.3,25.55,282129.4
2020-12-09 00:00:00+00:00,0.18,1.0,0.033271719,ICMB,2020-11-09 19:25:00,AMC,https://www.stockwatch.com/News/Item/U-prNY85365-U!ICMB-20201109/U/ICMB,https://www.stockwatch.com/Quote/Fundamentals?U:ICMB,3.5,3.58,5.74,3.46,5.41,5.16,23367.7
2021-03-11 00:00:00+00:00,0.18,1.0,0.029752066,ICMB,2021-02-09 19:25:00,AMC,https://www.stockwatch.com/News/Item/U-prNY74607-U!ICMB-20210209/U/ICMB,https://www.stockwatch.com/Quote/Fundamentals?U:ICMB,5.19,5.2,6.3,4.75,6.05,5.78,28048.65
2003-02-03 00:00:00+00:00,0.465,1.0,0.020712695,IDA,2003-01-16 20:37:00,AMC,https://www.stockwatch.com/News/Item/U-pLATH070-U!IDA-20030116/U/IDA,https://www.stockwatch.com/Quote/Fundamentals?U:IDA,24.47,24.6,24.62,22.45,22.45,22.35,163635.0
2012-12-13 00:00:00+00:00,1.6,1.0,0.035987404,IDCC,2012-12-05 11:25:00,DAY,https://www.stockwatch.com/News/Item/U-b005838-U!IDCC-20121205/U/IDCC,https://www.stockwatch.com/Quote/Fundamentals?U:IDCC,43.52,43.94,45.2396,42.86,44.46,42.91,564730.0
2007-03-23 00:00:00+00:00,0.25,1.0,0.021168501,IDT,2007-03-15 19:47:00,AMC,https://www.stockwatch.com/News/Item/U-b006158-U!IDT-20070315/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,11.42,11.42,11.94,11.31,11.81,11.11,440175.0
2009-09-15 00:00:00+00:00,0.1,1.0,0.038167939,IDT,2009-09-15 16:52:00,AMC,https://www.stockwatch.com/News/Item/U-b006464-U!IDT-20090915/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,,,,,,,
2011-10-31 00:00:00+00:00,9.14,1.0,0.438159156,IDT,2011-09-20 20:15:00,AMC,https://www.stockwatch.com/News/Item/U-b006889-U!IDT-20110920/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,20.82,20.87,21.47,16.65,20.86,12.15,175800.0
2012-11-01 00:00:00+00:00,0.6,1.0,0.059288538,IDT,2012-10-23 20:30:00,AMC,https://www.stockwatch.com/News/Item/U-b006953-U!IDT-20121023/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,10.01,10.11,10.72,9.85,10.12,9.52,69600.0
2013-08-01 00:00:00+00:00,3.2,1.0,0.15481374,IDT,2013-08-01 11:44:00,DAY,https://www.stockwatch.com/News/Item/U-b005874-U!IDT-20130801/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,,,,,,,
2014-11-12 00:00:00+00:00,0.68,1.0,0.038483305,IDT,2014-10-28 21:18:00,AMC,https://www.stockwatch.com/News/Item/U-b006880-U!IDT-20141028/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,15.48,15.54,17.8,15.54,17.67,16.99,116416.8
2015-01-13 00:00:00+00:00,0.64,1.0,0.03023146,IDT,2014-12-15 20:30:00,AMC,https://www.stockwatch.com/News/Item/U-b006543-U!IDT-20141215/U/IDT,https://www.stockwatch.com/Quote/Fundamentals?U:IDT,18.8,18.8,21.25,18.7,21.17,20.63,129254.5
2016-03-03 00:00:00+00:00,1.5,1.0,0.022237047,IEP,2016-02-24 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z6197601-U!IEP-20160224/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,49.63,51.26,67.6291,50.21,67.455,66.5,159952.55
2016-05-10 00:00:00+00:00,1.5,1.0,0.026320407,IEP,2016-05-02 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z6261839-U!IEP-20160502/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,62.0,62.49,63.83,52.24,56.99,55.76,73984.6
2016-11-09 00:00:00+00:00,1.5,1.0,0.031217482,IEP,2016-10-31 11:42:00,DAY,https://www.stockwatch.com/News/Item/U-prNY30848-U!IEP-20161031/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,47.88,47.88,49.67,45.87,48.05,46.94,65964.75
2017-03-09 00:00:00+00:00,1.5,1.0,0.027362277,IEP,2017-01-03 12:43:00,DAY,https://www.stockwatch.com/News/Item/U-prNY78931-U!IEP-20170103/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,60.22,61.64,63.9621,53.01,54.82,53.45,143423.65
2017-05-11 00:00:00+00:00,1.5,1.0,0.029160187,IEP,2017-05-04 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-z6779144-U!IEP-20170504/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,52.07,52.49,53.85,50.54,51.44,50.25,115987.65
2017-08-10 00:00:00+00:00,1.5,1.0,0.026978417,IEP,2017-08-03 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-z6922381-U!IEP-20170803/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,51.96,52.0,56.4003,52.0,55.6,53.97,56731.0
2018-11-08 00:00:00+00:00,1.75,1.0,0.02352783,IEP,2018-11-01 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-z7422949-U!IEP-20181101/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,71.69,72.49,74.69,71.7,74.38,69.0,77877.15
2019-08-12 00:00:00+00:00,2.0,1.0,0.026620524,IEP,2019-08-02 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-z7687879-U!IEP-20190802/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,78.89,75.61,77.18,73.5,75.13,74.1,79883.75
2019-11-14 00:00:00+00:00,2.0,1.0,0.029775197,IEP,2019-11-01 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-z7750388-U!IEP-20191101/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,67.99,68.5,70.0,66.35,67.17,65.93,68176.65
2020-05-18 00:00:00+00:00,2.0,1.0,0.038971161,IEP,2020-03-23 18:56:00,AMC,https://www.stockwatch.com/News/Item/U-z7873328-U!IEP-20200323/U/IEP,https://www.stockwatch.com/Quote/Fundamentals?U:IEP,36.05,39.25,52.32,39.0,51.32,50.0,268891.3
2020-03-16 00:00:00+00:00,0.2,1.0,0.031201248,IGT,2020-02-26 19:32:00,AMC,https://www.stockwatch.com/News/Item/U-prLA31517-U!IGT-20200226/U/IGT,https://www.stockwatch.com/Quote/Fundamentals?U:IGT,11.51,11.17,11.8,5.52,6.41,5.42,1393897.1
2009-02-25 00:00:00+00:00,0.11,1.0,0.032163743,IGTE,2009-01-21 14:40:00,DAY,https://www.stockwatch.com/News/Item/U-z0158064-U!IGTE-20090121/U/IGTE,https://www.stockwatch.com/Quote/Fundamentals?U:IGTE,5.02,6.17,5.94,2.82,3.42,3.54,105660.0
2015-01-13 00:00:00+00:00,0.14,1.0,0.035714286,III,2014-12-02 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY81010-U!III-20141202/U/III,https://www.stockwatch.com/Quote/Fundamentals?U:III,3.91,3.93,4.47,3.77,3.92,3.83,46450.5
2008-09-17 00:00:00+00:00,0.53,1.0,0.034237726,IIIN,2008-08-12 18:00:00,AMC,https://www.stockwatch.com/News/Item/U-pCLTU093-U!IIIN-20080812/U/IIIN,https://www.stockwatch.com/Quote/Fundamentals?U:IIIN,17.6,17.71,18.17,13.85,15.48,15.14,402155.0
2012-12-17 00:00:00+00:00,0.28,1.0,0.023430962,IIIN,2012-12-07 17:00:00,AMC,https://www.stockwatch.com/News/Item/U-prCL23557-U!IIIN-20121207/U/IIIN,https://www.stockwatch.com/Quote/Fundamentals?U:IIIN,11.71,11.77,12.25,11.481,11.95,11.78,25955.0
2015-12-09 00:00:00+00:00,1.03,1.0,0.045076586,IIIN,2015-11-11 09:30:00,DAY,https://www.stockwatch.com/News/Item/U-prCL53447-U!IIIN-20151111/U/IIIN,https://www.stockwatch.com/Quote/Fundamentals?U:IIIN,22.75,22.93,25.78,22.38,22.85,22.27,100735.45
2016-12-12 00:00:00+00:00,1.28,1.0,0.032871084,IIIN,2016-11-15 17:00:00,AMC,https://www.stockwatch.com/News/Item/U-prCL42904-U!IIIN-20161115/U/IIIN,https://www.stockwatch.com/Quote/Fundamentals?U:IIIN,34.21,34.16,42.8128,33.27,38.94,38.34,359831.5
2020-11-30 00:00:00+00:00,1.53,1.0,0.060570071,IIIN,2020-11-17 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-prCL94975-U!IIIN-20201117/U/IIIN,https://www.stockwatch.com/Quote/Fundamentals?U:IIIN,24.61,25.14,25.91,24.74,25.26,23.43,59775.65
1999-04-07 00:00:00+00:00,0.1,1.0,0.020242915,IMH,1999-04-01 12:34:00,DAY,https://www.stockwatch.com/News/Item/U-091b1108-U!IMH-19990401/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,5.0,5.19,5.31,4.88,4.94,4.5,92450.0
1999-06-28 00:00:00+00:00,0.12,1.0,0.022058824,IMH,1999-06-22 19:06:00,AMC,https://www.stockwatch.com/News/Item/U-173p0749-U!IMH-19990622/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,5.44,5.38,5.69,5.31,5.44,5.44,68250.0
1999-09-28 00:00:00+00:00,0.13,1.0,0.02771855,IMH,1999-09-22 20:43:00,AMC,https://www.stockwatch.com/News/Item/U-265p7459-U!IMH-19990922/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,4.63,4.63,4.75,4.5,4.69,4.75,79400.0
2000-04-06 00:00:00+00:00,0.12,1.0,0.033707865,IMH,2000-03-30 21:29:00,AMC,https://www.stockwatch.com/News/Item/U-090p0564-U!IMH-20000330/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,3.44,3.5,3.75,3.38,3.56,3.5,41000.0
2001-12-28 00:00:00+00:00,0.44,1.0,0.048997773,IMH,2001-12-18 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-352p7558-U!IMH-20011218/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,7.6,7.76,9.35,7.75,8.98,8.64,84600.0
2002-04-01 00:00:00+00:00,0.4,1.0,0.042462845,IMH,2002-03-26 16:44:00,AMC,https://www.stockwatch.com/News/Item/U-085p5716-U!IMH-20020326/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,9.29,9.42,9.55,9.3,9.42,9.05,270250.0
2002-07-01 00:00:00+00:00,0.43,1.0,0.03189911,IMH,2002-06-25 18:24:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU101-U!IMH-20020625/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,12.95,12.95,13.48,12.76,13.48,13.09,536700.0
2002-09-30 00:00:00+00:00,0.45,1.0,0.038626609,IMH,2002-09-24 15:49:00,DAY,https://www.stockwatch.com/News/Item/U-pLATU081-U!IMH-20020924/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,11.79,11.8,12.0,11.61,11.65,11.25,277700.0
2002-12-30 00:00:00+00:00,0.48,1.0,0.039408867,IMH,2002-12-17 16:15:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU084-U!IMH-20021217/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,12.06,12.19,12.28,11.95,12.18,11.7,255550.0
2003-04-02 00:00:00+00:00,0.5,1.0,0.038138825,IMH,2003-03-25 16:04:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU042-U!IMH-20030325/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,12.88,12.88,13.23,12.76,13.11,12.48,316950.0
2003-07-01 00:00:00+00:00,0.5,1.0,0.029958059,IMH,2003-06-24 18:12:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU095-U!IMH-20030624/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,16.15,16.27,16.8,16.14,16.69,16.1,764150.0
2003-10-01 00:00:00+00:00,0.5,1.0,0.030883261,IMH,2003-09-23 18:25:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU080-U!IMH-20030923/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,15.96,16.0,16.25,15.95,16.19,16.08,372950.0
2003-12-11 00:00:00+00:00,0.55,1.0,0.029443255,IMH,2003-11-25 15:41:00,DAY,https://www.stockwatch.com/News/Item/U-pLATU047-U!IMH-20031125/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,16.94,17.27,19.21,17.39,18.68,17.6,445150.0
2004-04-01 00:00:00+00:00,0.65,1.0,0.023897059,IMH,2004-03-25 16:05:00,AMC,https://www.stockwatch.com/News/Item/U-pLATH055-U!IMH-20040325/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,25.46,25.67,27.2,25.67,27.2,26.47,754550.0
2004-07-01 00:00:00+00:00,0.75,1.0,0.03330373,IMH,2004-06-22 16:27:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU092-U!IMH-20040622/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,21.77,22.47,22.87,21.76,22.52,21.88,967400.0
2004-10-06 00:00:00+00:00,0.75,1.0,0.028206093,IMH,2004-09-28 15:40:00,DAY,https://www.stockwatch.com/News/Item/U-pLATU085-U!IMH-20040928/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,27.31,26.03,27.19,24.09,26.59,25.48,666000.0
2004-12-13 00:00:00+00:00,0.75,1.0,0.030475416,IMH,2004-11-23 15:17:00,DAY,https://www.stockwatch.com/News/Item/U-pLATU057-U!IMH-20041123/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,23.0,23.04,24.78,23.09,24.61,23.7,1145450.0
2005-04-06 00:00:00+00:00,0.75,1.0,0.039661555,IMH,2005-03-29 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU118-U!IMH-20050329/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,16.84,19.0,19.8,18.05,18.91,17.5,1243150.0
2005-07-06 00:00:00+00:00,0.75,1.0,0.040149893,IMH,2005-06-28 20:33:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU126-U!IMH-20050628/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,21.55,19.45,20.1,17.99,18.68,18.0,783300.0
2005-10-05 00:00:00+00:00,0.45,1.0,0.037406484,IMH,2005-09-27 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU122-U!IMH-20050927/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,12.07,12.15,12.49,12.0,12.03,11.65,1237100.0
2006-01-12 00:00:00+00:00,0.2,1.0,0.020703934,IMH,2006-01-05 20:22:00,AMC,https://www.stockwatch.com/News/Item/U-pLATH132-U!IMH-20060105/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,10.14,9.26,9.75,9.02,9.66,9.36,953850.0
2006-04-05 00:00:00+00:00,0.25,1.0,0.025906736,IMH,2006-03-28 19:09:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU109-U!IMH-20060328/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,8.64,9.3,9.9,9.05,9.65,9.54,715650.0
2006-07-05 00:00:00+00:00,0.25,1.0,0.021891419,IMH,2006-06-27 19:03:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU114-U!IMH-20060627/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,11.22,11.12,11.45,10.4,11.42,11.15,909050.0
2006-10-04 00:00:00+00:00,0.25,1.0,0.025799794,IMH,2006-09-26 19:04:00,AMC,https://www.stockwatch.com/News/Item/U-pLATU094-U!IMH-20060926/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,9.06,9.1,9.85,9.07,9.69,9.51,783800.0
2007-01-11 00:00:00+00:00,0.25,1.0,0.02750275,IMH,2007-01-04 19:35:00,AMC,https://www.stockwatch.com/News/Item/U-pLATH090-U!IMH-20070104/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,8.66,8.69,9.1,8.66,9.09,8.99,711700.0
2007-04-04 00:00:00+00:00,0.1,1.0,0.020790021,IMH,2007-03-30 20:44:00,AMC,https://www.stockwatch.com/News/Item/U-pLAF057-U!IMH-20070330/U/IMH,https://www.stockwatch.com/Quote/Fundamentals?U:IMH,5.0,5.0,5.0,4.69,4.81,4.8,3417050.0
2012-12-19 00:00:00+00:00,0.825,1.0,0.045429515,IMKTA,2012-10-01 13:30:00,DAY,https://www.stockwatch.com/News/Item/U-b005133-U!IMKT-20121001/U/IMKT,https://www.stockwatch.com/Quote/Fundamentals?U:IMKTA,16.5,16.54,18.173,15.29,18.16,17.57,53760.0
2019-08-07 00:00:00+00:00,0.590963,1.0,0.032381534,IMOS,2019-06-28 07:30:00,BMO,https://www.stockwatch.com/News/Item/U-prHK99142-U!IMOS-20190628/U/IMOS,https://www.stockwatch.com/Quote/Fundamentals?U:IMOS,15.63,15.54,18.48,15.35,18.25,17.54,14379.55
2005-04-25 00:00:00+00:00,0.74727,1.0,0.025964906,ING,2005-03-29 13:11:00,DAY,https://www.stockwatch.com/News/Item/U-pCLTU030-U!ING-20050329/U/ING,https://www.stockwatch.com/Quote/Fundamentals?U:ING,30.23,30.06,30.55,28.11,28.78,28.19,405100.0
2005-08-16 00:00:00+00:00,0.65691,1.0,0.021809761,ING,2005-08-16 11:15:00,DAY,https://www.stockwatch.com/News/Item/U-pCLTU021-U!ING-20050816/U/ING,https://www.stockwatch.com/Quote/Fundamentals?U:ING,,,,,,,
2006-04-24 00:00:00+00:00,0.8064,1.0,0.020064693,ING,2006-04-17 20:00:00,AMC,https://www.stockwatch.com/News/Item/U-pCLM046-U!ING-20060417/U/ING,https://www.stockwatch.com/Quote/Fundamentals?U:ING,38.2,38.38,40.4,38.21,40.19,39.69,354070.0
2007-04-26 00:00:00+00:00,0.98915,1.0,0.020965451,ING,2007-04-02 14:27:00,DAY,https://www.stockwatch.com/News/Item/U-pCLM242-U!ING-20070402/U/ING,https://www.stockwatch.com/Quote/Fundamentals?U:ING,42.48,42.43,47.18,42.28,47.18,46.21,646800.0
2012-11-16 00:00:00+00:00,0.7,1.0,0.077262693,INTX,2012-10-25 20:48:00,AMC,https://www.stockwatch.com/News/Item/U-b006909-U!INTX-20121025/U/INTX,https://www.stockwatch.com/Quote/Fundamentals?U:INTX,9.04,9.17,10.44,8.94,9.06,8.36,66425.0
2013-08-22 00:00:00+00:00,0.2,1.0,0.020703934,INTX,2013-08-08 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-b006273-U!INTX-20130808/U/INTX,https://www.stockwatch.com/Quote/Fundamentals?U:INTX,10.0,10.0,10.14,9.62,9.66,9.54,64600.0
2013-11-20 00:00:00+00:00,0.2,1.0,0.023364486,INTX,2013-11-12 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-b006952-U!INTX-20131112/U/INTX,https://www.stockwatch.com/Quote/Fundamentals?U:INTX,8.66,8.19,8.6078,7.74,8.56,8.43,60985.0
2014-03-18 00:00:00+00:00,0.2,1.0,0.030534351,INTX,2014-03-06 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-b006149-U!INTX-20140306/U/INTX,https://www.stockwatch.com/Quote/Fundamentals?U:INTX,6.2,6.32,6.74,6.25,6.55,6.15,105025.0
2012-12-12 00:00:00+00:00,2.0,1.0,0.061671292,IOSP,2012-12-03 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-z10014299-U!IOSP-20121203/U/IOSP,https://www.stockwatch.com/Quote/Fundamentals?U:IOSP,32.5,32.28,32.72,31.424,32.43,30.58,96225.0
2008-11-13 00:00:00+00:00,0.25,1.0,0.021240431,IP,2008-10-14 12:45:00,DAY,https://www.stockwatch.com/News/Item/U-pCLTU034-U!IP-20081014/U/IP,https://www.stockwatch.com/Quote/Fundamentals?U:IP,23.060003,22.3,21.909997,11.239998,11.770006,11.830004,7512515.0
2009-02-11 00:00:00+00:00,0.25,1.0,0.032299725,IP,2009-01-13 19:19:00,AMC,https://www.stockwatch.com/News/Item/U-pCLTU110-U!IP-20090113/U/IP,https://www.stockwatch.com/Quote/Fundamentals?U:IP,11.23,11.079999,11.969997,7.559999,7.740004,7.66,6105130.0
2009-08-27 00:00:00+00:00,0.32,1.0,0.17877095,IPAS,2009-08-18 19:16:00,AMC,https://www.stockwatch.com/News/Item/U-i0529159-U!IPAS-20090818/U/IPAS,https://www.stockwatch.com/Quote/Fundamentals?U:IPAS,1.65,1.81,1.86,1.66,1.79,1.5,442501.65
2009-12-02 00:00:00+00:00,0.16,1.0,0.137931034,IPAS,2009-11-05 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-i0555961-U!IPAS-20091105/U/IPAS,https://www.stockwatch.com/Quote/Fundamentals?U:IPAS,1.35,1.35,1.35,1.05,1.16,1.06,183124.2
2010-11-16 00:00:00+00:00,0.07,1.0,0.05511811,IPAS,2010-11-04 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-i0682192-U!IPAS-20101104/U/IPAS,https://www.stockwatch.com/Quote/Fundamentals?U:IPAS,1.26,1.25,1.31,1.19,1.27,1.21,135022.95
2012-10-31 00:00:00+00:00,3.0,1.0,0.381194409,IQNT,2012-10-05 09:00:00,BMO,https://www.stockwatch.com/News/Item/U-z10007409-U!IQNT-20121005/U/IQNT,https://www.stockwatch.com/Quote/Fundamentals?U:IQNT,9.06,9.32,9.43,7.22,7.87,4.81,252440.0
2013-06-12 00:00:00+00:00,1.25,1.0,0.215517241,IQNT,2013-05-29 19:20:00,AMC,https://www.stockwatch.com/News/Item/U-z10034500-U!IQNT-20130529/U/IQNT,https://www.stockwatch.com/Quote/Fundamentals?U:IQNT,5.71,6.0,6.0299,5.64,5.8,4.62,1654885.0
2010-09-13 00:00:00+00:00,0.1715,1.0,0.02039239,IRET,2010-09-03 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-z0200751-U!IRET-20100903/U/IRET,https://www.stockwatch.com/Quote/Fundamentals?U:IRET,8.5,8.5,8.51,8.28,8.41,8.27,317580.0
2016-09-13 00:00:00+00:00,0.13,1.0,0.021666667,IRET,2016-09-01 19:40:00,AMC,https://www.stockwatch.com/News/Item/U-prCG81683-U!IRET-20160901/U/IRET,https://www.stockwatch.com/Quote/Fundamentals?U:IRET,6.52,6.52,6.7,5.85,6.0,5.9,472154.1
2012-10-18 00:00:00+00:00,4.061441993,1.0,0.10775914,IRM,2012-10-11 09:00:00,BMO,https://www.stockwatch.com/News/Item/U-b005470-U!IRM-20121011/U/IRM,https://www.stockwatch.com/Quote/Fundamentals?U:IRM,34.35,34.51,37.7,34.28,37.69,33.65,1363300.0
2014-09-26 00:00:00+00:00,3.62,1.0,0.102724177,IRM,2014-09-15 11:45:00,DAY,https://www.stockwatch.com/News/Item/U-b005626-U!IRM-20140915/U/IRM,https://www.stockwatch.com/Quote/Fundamentals?U:IRM,35.52,35.61,36.17,34.681,35.24,32.0,1010115.0
2020-03-13 00:00:00+00:00,0.6185,1.0,0.023225685,IRM,2020-01-22 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNE97637-U!IRM-20200122/U/IRM,https://www.stockwatch.com/Quote/Fundamentals?U:IRM,31.76,31.72,34.49,26.24,26.63,27.38,2731587.1
2020-04-01 00:00:00+00:00,0.18,1.0,0.020134228,IRT,2020-03-16 19:47:00,AMC,https://www.stockwatch.com/News/Item/U-b20200316005830-U!IRT-20200316/U/IRT,https://www.stockwatch.com/Quote/Fundamentals?U:IRT,10.16,10.14,11.17,7.44,8.94,8.34,1307618.95
